questionId,questionTitle,questionTags,questionBody,questionVotes,questionViewCount,questionCreationDate,favoriteCount,answerCount,questionCommentCount,Code
57154996,Unable to patch an object's attribute correctly,<python><unit-testing><mocking><python-mock>,"<p>I have a Python module as follows:</p>

<pre><code># src/exec.py

class A:

    def run(self, stuff):
        b = B(stuff.x)

class B:
    def __init__(self, x):
        self.obj = self.create_some_obj()
</code></pre>

<p>I'm trying to test a part of  class <code>A</code> independently, for which I need to replace the <code>obj</code> in <code>B</code> with a fake object. I'm doing this as follows:</p>

<pre><code># test/test_execs.py

import exec as ex

class FakeObjForB:
    def __init__(self):
        # some init

class TestClass:

    @patch.object(ex.B, 'obj', FakeObjForB())
    def test_with_fake_obj(self):
        a = ex.A()
        a.run()
        # assert something about the state of a that depends on the b inside its run method
</code></pre>

<p>Running this test gives me the error: <code>AttributeError: &lt;class 'B'&gt; does not have the attribute 'obj'</code>. I tried replacing the line with the <code>@patch</code> decorator with <code>@patch.object(ex.B, 'obj', FakeObjForB(), create=True)</code>. This, however, results in <code>b.obj</code> using the actual definition, and not <code>FakeObjForB</code>, which in turn leads to a false-failure in the assertion in <code>test_with_fake_obj</code>. Any clues about what I'm doing incorrectly here?</p>
",1,925,2019-07-22 23:44,,1,0,what
35733297,Moq generate class declaration while using ninject,<c#><dependency-injection><ninject><moq>,"<p>I am trying to unit test a 3rd party library which has many of interface definitions on their constructors. </p>

<p>For example;</p>

<pre><code>IKernel kernel = new StandardKernel();
kernel.Bind&lt;IOwnerDataProvider&gt;().To&lt;OwnerDataProviderFake&gt;();
</code></pre>

<p>I had to create OwnerDataProviderFake manually since I would like not to use real implementation of it.</p>

<p>Is there any way to use Moq to create a fake implementation of this interface instead of creating manually?</p>

<p>For example something like;</p>

<pre><code>kernel.Bind&lt;IOwnerDataProvider&gt;().To&lt;Mock.GenerateFakeClassDefinition&lt;IOwnerDataProvider&gt;()&gt;();
</code></pre>
",0,86,2016-03-01 20:55,,1,1,what
4804858,Mocking a Controller dependency with Moq using specflow,<asp.net-mvc><moq><watin><specflow>,"<p>I am new to specflow and a have a doubt about how to mock my
controller dependencies.
For instance I have a UserController class which depends on my
UserRepository class that a pass to the controller class on its
constructor.
So using Moq I am doing something like this:</p>

<pre><code>var mock = new Mock&lt;UserRepository&gt;();
mock.Setup(m =&gt; m.ListAll()).Returns(new List&lt;User&gt;());
var browser = new IE(string.Format(""http://localhost:4265/{0}"",
username));
</code></pre>

<p>But my controller is not using the mocked object, how should I do
that?</p>

<p>Thanks</p>
",1,2680,2011-01-26 13:03,,2,0,how
49111705,Nunit test fails when not in debug mode,<c#><nunit><moq>,"<p>when I run the TEST in debug mode it works, otherwise it fails.</p>

<p>I am using <code>Moq</code>.</p>

<p>When the following line is added everything works fine.</p>

<p><code>_repositoryMock.Setup(m =&gt; m.GetSingleBy(It.IsAny&lt;Expression&lt;Func&lt;Configuration, bool&gt;&gt;&gt;())).Returns((Configuration)null);</code></p>

<p>Without the line above it works only in DEBUG mode.</p>

<pre><code>[Test]
public void ChangeServiceTier() {
 //Arrange
 const int configurationId = 6;
 const int serviceTierId = 12;

 //Act
 var result = _configurationService.ChangeServiceTier(configurationId, serviceTierId);

 //Assert
 result.Should().BeNull();

}
</code></pre>

<p>Method</p>

<pre><code> public ConfigurationDto ChangeServiceTier(int id, int serviceTierId) {
  var cfg = _repository.GetSingleBy &lt; Configuration &gt; (s =&gt; s.Id == id);

  if (cfg == null) {
   return null;
  }
  return _mapper.Map &lt; ConfigurationDto &gt; (cfg);
 }
</code></pre>

<p>TEST Fail rason:
<code>Message: Expected result to be &lt;null&gt;, but found ConfigurationDto...</code></p>

<p>For some reason, <code>cfg</code> is null only in debug MODE.</p>

<p>Any thoughts?</p>
",0,953,2018-03-05 13:36,,1,8,other
71952298,How to write unit test case for sql execute reader,<c#><unit-testing><moq><xunit.net>,"<p>I want to write a unit test case using xunit and moq for the below method.
The method has a stored procedure call and uses executereader.</p>
<pre class=""lang-cs prettyprint-override""><code>public bool IsInternalRecipient(string recipientAddress) {
    bool isInternalRecipient = false;
    int domains = recipientAddress.Count(F =&gt; f == ‘@‘);
    if (domains = 1) {
        MailAddress address = new MailAddress(recipientAddress)
        string domain = address.Host;
        using(SqlConnection connection = new SqlConnection(DelayedSendConnectionString)) {
            using(var cmd_select = new SqlCommand(&quot;spDomainExists&quot;, connection)) {
                DateTime LastModified = DateTime.Now.ToLocalTime();
                DateTime ServerSendTime = DateTime.Now.ToUniversalTime @)
                cmd_select.CommandType = CommandType.StoredProcedure;
                cmd_select.Parameters.Add(&quot;@Domain&quot;, SqlDbType.VarChar, 100).Value = domain;
                try {
                    connection.Open()
                } 
                catch (Exception ex) {
                }
                try {
                    int domainCount = Convert.ToInt16(cmd_select.ExecuteScalar());
                    if (domainCount == 1) {
                        isInternalRecipient = true;
                    }
                } 
                catch (Exception ex) {
                }
                finally {
                    connection.Close();
                }
        }
    }
    return isInternalRecipient;
}
</code></pre>
<p>For the above method 'IsInternalRecipient()' method I want to add success and exception unit test case.
I am beginner to unit test. Can someone help me out?.</p>
",1,395,2022-04-21 9:44,,0,4,how
56907401,How to mock only one method of an interface,<unit-testing><go><mocking><testify><gomock>,"<p>I am struggling to understand mocking in Go (am looking for something related to Mockito.spy equivalent of java in Go).</p>
<p>Let's say I have an interface in Go with 5 methods. But the piece of code that I want to test has references to only two methods. Now how do I mock this dependency without implementing all methods , i.e my actual implementation in source code implements 5 methods of interface , but is there a way to avoid implementing dummy interface implementation of 5 methods in test file. Following is the way am currently doing , implementing 5 methods is manageable but what if the interface has 20 methods , it becomes tedious to mock implement all the methods in test file.</p>
<h2>Example:</h2>
<h2>Source code in handler.go:</h2>
<pre><code>type Client struct {}
type ClientStore interface {
  func(c *Client) methodOne() error {// some implementation}
  func(c *Client) methodTwo() error {// some implementation}
  func(c *Client) methodThree() error {// some implementation}
  func(c *Client) methodFour() error {// some implementation}
  func(c *Client) methodFive() error {// some implementation}
}
</code></pre>
<h2>Source code in api.go:</h2>
<pre><code> func processFeed(c Client) error {
     err := c.methodOne()
     if(err != null) {
      return err
    }
     err1 := c.methodTwo()
     if(err1 != null) {
      return err1
    }
 }
</code></pre>
<h2>Test class code:</h2>
<pre><code>import &quot;testify/mock&quot;

func TestFeed(t *testing.T){
   mockClient := &amp;MockClient{}
   err := processFeed(mockClient)
   assert.NotNil(t , err)
 
}

type MockClient struct {
  mock.Mock
}

  func(c *MockClient ) methodOne() error {fmt.Printf(&quot;methodOne&quot;);nil}
  func(c *MockClient ) methodTwo() error {return errors.New(&quot;mocked error&quot;)}
  func(c *MockClient ) methodThree() error {fmt.Printf(&quot;methodThree&quot;);nil}
  func(c *MockClient ) methodFour() error {fmt.Printf(&quot;methodFour&quot;);nil}
  func(c *MockClient ) methodFive() error {fmt.Printf(&quot;methodFive&quot;);nil}


</code></pre>
<h2>Question:</h2>
<p>Is there a way to mock only what i required in the above case only the methodOne() and methodTwo() methods and not worry about remaining methods in tests ? Can you please suggest any other alternatives if they are present ? Thank you</p>
",2,2557,2019-07-05 17:49,,1,1,what
22028580,How should variance in mock objects be handled?,<java><unit-testing><junit><mocking>,"<p>Let's say I have the following interface I want to mock:</p>

<p><strong>Searcher.java</strong></p>

<pre><code>public interface Searcher {

    public String search();

    public void someMethod();

}
</code></pre>

<p>What do I do when I want to use different mock implementations for this interface? For example, in one test I would like to let the <code>search()</code> method return the empty string, in another test I would like it to start doing some HTTP requests etc. </p>

<p>Do I encapsulate the behaviour, like fx. putting it in a SearchBehaviour interface and then writing implementations for that interface:</p>

<pre><code>public class SearcherMock implements Searcher {

    private SearchBehaviour searchBehaviour;

    public SearcherMock(SearchBehaviour searchBehaviour) {
        this.searchBehaviour = searchBehaviour;
    }

    @Override
    public String search() {
        return searchBehaviour.search();
    }

    @Override
    public void someMethod() {
        // Do something here
    }

} 
</code></pre>

<p>Or do I create a new mock class for each mock implementation that varies? Fx. <code>EmptySearcher</code> and <code>HTTPSearcher</code>?</p>
",1,106,2014-02-25 23:35,,3,3,what
57464702,How do you override calls being made in GoMock?,<unit-testing><gomock>,"<p>I'm trying to write unit tests mocking service calls being made using GoMocks and It's been a real struggle.</p>

<p>One way I'm trying to simplify the code is to make a private method that gives a good response for all the mocks and then in each individual test that needs a different response of a mock call (e.g., testing a mock failure), I want to override that call with a different response.</p>

<p>e.g., of the setupMocks fn (scrubbed)</p>

<pre><code>func setupMocks(s *SSAdapterV1Suite, userId string) {
    s.mockDBDao.EXPECT().Mark(userId, gomock.Any()).
        Return(nil)
    s.mockDBDao.EXPECT().Get(userId).
        Return(userData, nil)
    s.mockDBDao.EXPECT().Delete(gomock.Any(), gomock.Any()).
        Return(nil)
}
</code></pre>

<p>When I use the setupMocks fn in the ""Success"" scenario, it works fine.</p>

<p>However, if I try to use it in another unit test where I want to test how an error in the service call will get handled, gomocks will use the mockResponse setup in the setupMocks fn instead of the one which I wanted to override with.</p>

<p>Is there a call or something I can do in GoMocks to override a mock <code>EXPECT()</code> response with something else instead of appending the <code>callstack</code>?</p>
",1,5267,2019-08-12 16:14,,1,0,what
75528269,How to test Vue component with API data retrieval using jest-fetch-mock?,<vue.js><unit-testing><jestjs><mocking><vuejs3>,"<p>I am attempting to test my Vue component that retrieves data from an API. When I wrote <code>mount(MyComponent)</code>, I received an error message indicating that <code>fetch</code> was undefined in my component. To address this issue, I imported <code>jest-fetch-mock</code> to mock the fetch request. I also added <code>fetchMock.resetMocks()</code> to the <code>beforeEach()</code> and used <code>fetchMock.mockResponseOnce(mockData)</code> before defining a wrapper. While this resolved the error, my component still failed to receive any data.</p>
<p>The component renders a data in list using <code>ul/li</code> items. but the mock data recived empty <code>&lt;ul&gt;&lt;/ul&gt;</code> element. It should receive my mock data.</p>
<pre><code>+----------------+---------+
| Using          | Version |
+----------------+---------+
| Vue            | latest  |
| Ionicframework | latest  |
+----------------+---------+
</code></pre>
",1,98,2023-02-22 4:27,,0,2,other
72940968,"How to mock final variable initialized inside constructor ,using EasyMock and PowerMock?",<java><junit><powermock><easymock>,"<p>Below mentioned code is implementation class, Need to mock the final variables inside junit .And to set the required value.</p>
<pre><code>public class XyzInterceptor 
    private final int requestLimit;
    private final int responseLimit;
    LimitHealper limitHealper = LimitHealper.getInstance();
    //Constructor
    public XyzInterceptor() {
        requestLimit = limitHealper.getLimits(&quot;fff&quot;);
        responseLimit = limitHealper.getLimits(&quot;fff&quot;);
            }
            
        public boolean preHandle(final HttpServletRequest request, final HttpServletResponse response, final Object handler) {

        // Check if rate limit is disabled
        if (requestLimit == 0 &amp;&amp; responseLimit == 0) {
            return true;
        }
        
        //logic inside
        
        }
}
</code></pre>
<p>Test Method</p>
<pre><code>@Test
    public void preHandelWhenLimitIsavailable() {       
        
        MockHttpServletRequest req = get(&quot;/customResource&quot;)
                .buildRequest(new MockServletContext());        
              
        MockHttpServletResponse resp = new MockHttpServletResponse();           
            
        XyzInterceptor crrli = PowerMock.createPartialMock(XyzInterceptor.class, &quot;XyzInterceptor&quot;);
        EasyMock.expect(limitHealper.getLimits(EasyMock.anyObject(String.class))).andReturn(6000).anyTimes();
        EasyMock.replay(limitHealper);
        crrli.preHandle(req, resp, &quot;doesn't matter&quot;);        
        Assert.assertEquals(200,resp.getStatus());
        
    }
</code></pre>
<p>While running the test  getting below error
org.powermock.reflect.exceptions.MethodNotFoundException: No methods matching the name(s) XyzInterceptor were found in the class hierarchy of class com.xx.xx.xx.xx.XyzInterceptor.</p>
<p>Note : On top of the class i have these annotation
@RunWith(PowerMockRunner.class)
@PrepareForTest(XyzInterceptor .class)</p>
",0,728,2022-07-11 15:26,,1,2,other
21048437,Mocking static class with powermockito,<java><unit-testing><mocking><powermock>,"<p>Even though I followed the <a href=""https://code.google.com/p/powermock/wiki/MockitoUsage13"" rel=""nofollow"">manual</a> I cannot seem to mock a static method with PowerMock. I'm trying to mock a singleton god class.</p>

<p>The test code is as follows:</p>

<pre><code>@RunWith(PowerMockRunner.class)
@PrepareForTest(GodClass.class)
public class SomeTestCases {
    @Test
    public void someTest() {
         PowerMockito.mockStatic(GodClass.class);
         GodClass mockGod = mock(GodClass.class);
         when(GodClass.getInstance()).thenReturn(mockGod);
         // Some more things mostly like:
         when(mockGod.getSomethingElse()).thenReturn(mockSE);

         // Also tried: but doesn't work either
         // when(GodClass.getInstance().getSomethingElse()).thenReturn(mockSE);

         Testee testee = new Testee(); // Class under test
    }
}
</code></pre>

<p>And Testee:</p>

<pre><code>class Testee {
     public Testee() {
    GodClass instance = GodClass.getInstance();
    Compoment comp = instance.getSomethingElse();
     }
}
</code></pre>

<p>However, this doesn't working. Debugging mode shows that <code>instance</code> is <code>null</code>. What must be done different?</p>

<p>(Yes, I know the code is horrible but it's legacy and we want to have some unit tests before refactoring)</p>
",3,1679,2014-01-10 15:43,,1,1,what
76848922,Testing a function without a parameter and using moq and xunit,<c#><unit-testing><moq><xunit>,"<p>I'm trying to write a unit test for a function:</p>
<pre><code>public async Task&lt;IEnumerable&lt;Person&gt;&gt; GetPerson()
{
    var query = &quot;SELECT * FROM Person&quot;;
    using (var connection = _context.CreateConnection())
    {
        var person = await connection.QueryAsync&lt;Person&gt;(query);
        return person.ToList();
    }
}
</code></pre>
<p>which is in the <code>PersonServices</code> class and inherits from the <code>IPersonServices</code> interface.</p>
<p>Test:</p>
<pre><code>[Fact]
public void TestGetPersonReturnPerson()
{
    var mocGetPerson = new Mock&lt;IPersonServices&gt;();
    mocGetPerson.Setup(m =&gt; m.GetPerson().Result).Returns(Task.FromResult&lt;IEnumerable&lt;Person&gt;&gt;) ;
    IPersonServices personServices = mocGetPerson.Object;

    Assert.NotNull(personServices);
}
</code></pre>
<p>Test fails...</p>
",1,53,2023-08-07 5:10,,1,1,other
31874481,Moq System.IO.FileNotFoundException,<c#><exception><xamarin><moq>,"<p>I have exception for this code:</p>

<pre><code>var _mobileClient = new Mock&lt;IMobileServiceClient&gt;();
_model = new MyGroupsViewModel(_mobileClient.Object); // Exception
</code></pre>

<p>system.io.filenotfoundexception could not load file or assembly or one of its dependencies</p>

<p><a href=""https://i.sstatic.net/LfkVy.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/LfkVy.png"" alt=""Stack Trace""></a></p>

<p>How i can fix it?</p>
",2,985,2015-08-07 9:36,,0,6,how
46753429,"Just Mock, Mocking not working as expected",<c#><unit-testing><model-view-controller><justmock>,"<p>I am new at Just Mock, facing a problem to pass this method, need help to understand the issue.</p>

<p>I have a following code that I want to test</p>

<pre><code>public ActionResult Create(JournalViewModel journal)
    {
        if (ModelState.IsValid)
        {
            var newJournal = _mapper.Map&lt;JournalViewModel, Journal&gt;(journal);// Mapper Updates cause syntax change

            newJournal.UserId = (int)_membershipService.GetUser().ProviderUserKey;

            var opStatus = _journalService.AddJournal(newJournal);
            if (!opStatus.Status)
                throw new System.Web.Http.HttpResponseException(new HttpResponseMessage(HttpStatusCode.InternalServerError));

            return RedirectToAction(""Index"");
        }
        else
            return View(journal);
    }
</code></pre>

<p>and following code that I have written for testing</p>

<pre><code>[TestMethod()]
    public void Create_return_journal()
    {

        var userMock = Mock.Create&lt;MembershipUser&gt;();
        Mock.Arrange(() =&gt; userMock.ProviderUserKey).Returns(1);
        Mock.Arrange(() =&gt; membershipService.GetUser()).Returns(userMock);

        var opStatusMock = Mock.Create&lt;OperationStatus&gt;();
        opStatusMock.Status = true;
        Mock.Arrange(() =&gt; journalService.AddJournal(Mock.Create&lt;Journal&gt;())).Returns(opStatusMock);


        //Act
        PublisherController controller = new PublisherController(journalService, membershipService, mapper);
        ViewResult actionResult = (ViewResult)controller.Create(Mock.Create&lt;JournalViewModel&gt;());
        var model = actionResult.Model as JournalViewModel;

        //Assert
        Assert.IsNotNull(model);

    }
</code></pre>

<p>over here I am expecting opstatus.Status to be true but getting false everytime, which results it to go in </p>

<pre><code>if (!opStatus.Status)
                throw new System.Web.Http.HttpResponseException(new HttpResponseMessage(HttpStatusCode.InternalServerError));
</code></pre>

<p>TIA</p>
",0,431,2017-10-15 9:06,,1,0,what
70183017,patching a function if that function is imported using the from statement,<python><unit-testing><mocking><python-unittest>,"<p>I have a case similar to the following code where I am trying to patch a fucntion that is imported using the from statement:</p>
<pre><code>from module1 import function1

def function2():
    function1_result = function1()
    return 2*function1_result
</code></pre>
<p>and then the testing code is:</p>
<pre><code>from unittest import patch
def test_function2():
    func1_value = 5
    with patch(&quot;module1.function1&quot;, return_value=func1_value) as patched_func1:
        function2_value = function2()
    assert function2_value==2*func1_value
</code></pre>
<p>However the code runs but it doesn't use the patched function 1 and actually calls the function. However, if I change the import statement to just <code>import module1</code> then the test runs fine.</p>
",0,47,2021-12-01 11:00,,1,4,other
23500677,How to fix error for mock object not being able to work as concrete class?,<unit-testing><symfony><mocking><phpunit>,"<p>I have a service for which I want to write tests. The service expects an concrete implementation of a class:</p>

<pre><code>MyService
{

    public function doSth(MyObject $object) {
         ...
    }

}
</code></pre>

<p>In my test file I create the mock like so:</p>

<pre><code>public function getMyObjectMock()
{
    $mock = $this-&gt;getMock('My\SomeOtherBundle\Entity\MyObject');
    return $mock;
}
</code></pre>

<p>In the test I will create an mock via into the service. I will get this strange error message:</p>

<pre><code>Argument 1 passed to My\Bundle\Services\Service::doSth()
must be an instance of My\Bundle\Entity\MyObject,
instance of Mock_MyObject_974a63e9 given,
called in My/Bundle/Tests/Services/ServiceTest.php on line 47 and defined
</code></pre>

<p>How to fix that? Can I only declare interfaces in other classes? Or can I make the mock object look like the concrete class?</p>
",0,164,2014-05-06 17:00,,2,0,how
6101030,How to create Mock for the abstract base class using MOQ framework?,<unit-testing><moq>,"<p>I want to write unit tests for MyClass but its base class is an abstract class.</p>

<pre><code>public class MyClass : AbstractBaseClass
{
}
</code></pre>

<p>I want to Mock the AbstractBase class, so that I can skip some of the logic in its constructor when I create the MyClass instance I want to test.  Is there anyway I can do this?</p>

<pre><code>//Unit Test
var test = new Mock&lt;IInterface&gt;();
var derivedclass = new DerivedClass(test.Object);

test.Setup(d=&gt;d.MyMethod(It.IsAny&lt;string&gt;()).returns(2);
derivedclass.MyMethod(""hello"");


// Derived Class
class DerivedClass : AbstractClass{

     //constuctor
    public DerivedClass(IInterface interface){
        _interface = interface;
    }
    public MyMethod(string str){
        return 2;
    }
}

//Abstract Class
public abstract class AbstractClass
{

 // This method gets called when i create the  instance of the derived class in my unit   
  test..

   protected AbstractedClass() : this(new SomeOtherClass()){
       DoSomethingElse();    /// I want to skip this method or mock it.
   }
 }
</code></pre>
",6,21775,2011-05-23 18:01,,2,1,what
52316030,JustMock multiple Mocks of same interface,<c#><unit-testing><mocking><justmock>,"<p>In our solution we used to have a really ancient version of JustMock. We wrote around 7000 tests and one pattern that would sometimes emerge is to have a default mock of a certain interface for all test-cases and in some tests ""override"" that default mock.</p>

<p>This means that in a few hundred tests we create a mock and arrange it and then create another mock of the same type and arrange that too. Then we would make an assertion on that second mock.</p>

<p>Some months ago we updated to the current version and now these multiple mocks of the same type seem not to work anymore. Take the example below. I create two Mocks of the same type and assert that the second mock is called once. With a 2012 version of JustMock this tests fails but with a more recent it does not fail.</p>

<p>So what is JustMock doing, that prevents me from making multiple mocks of the same type and asserting on them? And why does it do that?</p>

<pre><code>public interface IFoo
{
    void Bar();
}
[TestClass]
public class UnitTest1
{
    [TestMethod]
    public void TestMethod1()
    {
        var bar = Mock.Create&lt;IFoo&gt;();
        Mock.Arrange(() =&gt; bar.Bar()).OccursOnce();

        var foo = Mock.Create&lt;IFoo&gt;();
        Mock.Arrange(() =&gt; foo.Bar()).OccursOnce();

        Mock.Assert(foo); // Succeeds in recent versions, fails in older versions as I would expect
        //Mock.Assert(bar); // Would fail as expected
    }
}
</code></pre>
",2,483,2018-09-13 14:34,,2,0,why
10593453,"JMockIt: Is it possible to mock same class twice, in the same TestClass, to verify behaviour in different scenarios",<mocking><jmockit>,"<p>I need to write a test, where-in, the behaviour of a class can be verified, for different behaviours of a Mocked class. To support multiple behaviours for the same method, we need to mock the class multiple times, in the same TestClass.</p>

<p>Is it possible using JMockIt?</p>

<p>Here is an example of what I want. This is the main class to be tested and its test:</p>

<pre><code>public class MyClass {

    private Foo fooObj = null;

    public setfooObj(Foo obj) {
        fooObj = obj;
    }

    public boolean process() {
        // uses fooObj.getName() to process 
    }
}

public class MyClassTest {

    @MockClass(realClass = mypackage.Foo.class)
    public static class MockFoo {

        @Mock
        public static boolean getName() {
            return ""test"";
        }
    }

    @Test
    public void validateProcessing() {
        MyClass testObj = new MyClass();
        assertEquals(false, testObj.process);
    }
}
</code></pre>

<p>Now, I want to verify <code>testObj.process()</code> method's behaviour, when <code>MockFoo.getName()</code> returns different values. For my first assertion, I want to use its value as ""test""(as returned by the mocked function), but for the following ones, I want to check with different values.</p>
",4,5367,2012-05-15 2:29,,2,4,how
59121586,In TestCafe Is possibile to register xhr and use as mocking (automocking),<testing><mocking><automated-tests><testcafe><automocking>,"<p>I'm using testCafe for my functional test.</p>

<p>My project used a lot of XHR request and I don't want to waste my time to generate each single mock.</p>

<p>Exists an automocker like this: <a href=""https://github.com/scottschafer/cypressautomocker"" rel=""nofollow noreferrer"">https://github.com/scottschafer/cypressautomocker</a> for testcafe?</p>
",4,178,2019-12-01 0:38,,1,0,other
55711701,"gtest - ensure that a method is not called before, but can be called after a certain method call",<c++><unit-testing><googletest><googlemock>,"<p>How can I test that <code>setState()</code> method is not called before <code>subscribe()</code>, while allowing but not forcing it to be called after?</p>

<p>The code below shows what I want to achieve.</p>

<p>This is the method I want to test:</p>

<pre><code>...

void FirstState::enter()
{
    mInfoSubscription.subscribe(mInfoListener);

    mStateMachine.setState(mFactory.makeState(StateId::SecondState));
}

...
</code></pre>

<p>This is a unit test:</p>

<pre><code>class FirstStateTest : public ::testing::Test {
protected:
    FirstStateTest()
        : mFirstState{mMockStateMachine, mMockStatesFactory,
                      mMockInfoSubscription, mMockInfoListener}
    {
    }

    NiceMock&lt;MockStateMachine&gt; mMockStateMachine;
    NiceMock&lt;MockStatesFactory&gt; mMockStatesFactory;
    NiceMock&lt;MockInfoSubscription&gt; mMockInfoSubscription;
    NiceMock&lt;MockInfoListener&gt; mMockInfoListener;

    FirstState mFirstState;
};

TEST_F(FirstStateTest, ensure_that_subscription_is_done_before_state_change)
{
    // This method must not be called before ""subscribe()"".
    EXPECT_CALL(mMockStateMachine, doSetState(_)).Times(0);  // doesn't work the way I want

    EXPECT_CALL(mMockInfoSubscription, subscribe(_)).Times(1);

    // At this moment it doesn't matter if this method is called or not.
    EXPECT_CALL(mMockStateMachine, doSetState(_)).Times(AtLeast(0));  // doesn't work the way I want

    mFirstState.enter();
}

// other unit tests ...
...
</code></pre>

<p><strong>Edit 1:</strong> </p>

<p>Just in case, this is how <code>MockStateMachine</code> looks:</p>

<pre><code>class MockStateMachine : public IStateMachine {
public:
    MOCK_METHOD1(doSetState, void(IState* newState));
    void setState(std::unique_ptr&lt;IState&gt; newState) { doSetState(newState.get()); }
};
</code></pre>
",1,728,2019-04-16 15:28,,1,0,how
54150344,Moq verify method signature sees invocations but doesn't match on them?,<c#><unit-testing><moq>,"<p>I have an interface like so:</p>

<pre><code>public interface IStatisticsCollector : IDisposable
{
    Task Measure(string metricName, decimal value, IDictionary&lt;string, string&gt; tags = null);
}
</code></pre>

<p>I am injecting this <code>IStatisticsCollector</code> into my class and using it like this:</p>

<pre><code>var stopwatch = new Stopwatch();
await dataCollector.Measure(""rbk_init"", stopwatch.ElapsedMilliseconds);
...
await dataCollector.Measure(""rbk_compiled"", stopwatch.ElapsedMilliseconds);
...
</code></pre>

<p>Setting up my unit test to verify that I am recording all the statistics points I want, I mock the <code>IStatisticsCollector</code>:</p>

<pre><code>private readonly Mock&lt;IStatisticsCollector&gt; _statisticsCollector = new Mock&lt;IStatisticsCollector&gt;();
_statisticsCollector.Setup(x =&gt; x.Measure(It.IsAny&lt;string&gt;(), It.IsAny&lt;long&gt;(), It.IsAny&lt;IDictionary&lt;string, string&gt;&gt;())).Verifiable();
</code></pre>

<p>When I run my unit test, my verification fails on this line:</p>

<pre><code>//assert
_statisticsCollector.Verify(
    x =&gt; x.Measure(It.IsAny&lt;string&gt;(), It.IsAny&lt;long&gt;(), It.IsAny&lt;IDictionary&lt;string, string&gt;&gt;()), Times.Exactly(5));
</code></pre>

<p>...with the following message:</p>

<pre><code>Moq.MockException : 
Expected invocation on the mock exactly 5 times, but was 0 times: x =&gt; x.Measure(It.IsAny&lt;string&gt;(), (decimal)It.IsAny&lt;long&gt;(), It.IsAny&lt;IDictionary&lt;string, string&gt;&gt;())

Configured setups: 
IStatisticsCollector x =&gt; x.Measure(It.IsAny&lt;string&gt;(), (decimal)It.IsAny&lt;long&gt;(), It.IsAny&lt;IDictionary&lt;string, string&gt;&gt;())

Performed invocations: 
IStatisticsCollector.Measure(""rbk_init"", 31, null)
IStatisticsCollector.Measure(""rbk_compiled"", 35, null)
IStatisticsCollector.Measure(""rbk_stored"", 36, null)
IStatisticsCollector.Measure(""rbk_db_updated"", 352, null)
IStatisticsCollector.Measure(""rbk_completed"", 361, null)
   at Moq.Mock.VerifyCalls(Mock targetMock, InvocationShape expectation, LambdaExpression expression, Times times, String failMessage) in C:\projects\moq4\src\Moq\Mock.cs:line 378
</code></pre>

<p>... this was strange because it looks like it captured 5 matching invocations, but apparently didn't consider any of them to actually be matches.  Now I postulated this might be related to the fact that the stopwatch's <code>ElapsedMilliseconds</code> was a long but the interface was expecting a decimal (with an implicit cast), so I changed the verify to look for <code>It.IsAny&lt;decimal&gt;()</code>, but that got me an unexpected result:</p>

<pre><code>Moq.MockException : 
Expected invocation on the mock exactly 5 times, but was 1 times: x =&gt; x.Measure(It.IsAny&lt;string&gt;(), It.IsAny&lt;decimal&gt;(), It.IsAny&lt;IDictionary&lt;string, string&gt;&gt;())

Configured setups: 
IStatisticsCollector x =&gt; x.Measure(It.IsAny&lt;string&gt;(), It.IsAny&lt;decimal&gt;(), It.IsAny&lt;IDictionary&lt;string, string&gt;&gt;())

Performed invocations: 
IStatisticsCollector.Measure(""rbk_init"", 28, null)
   at Moq.Mock.VerifyCalls(Mock targetMock, InvocationShape expectation, LambdaExpression expression, Times times, String failMessage) in C:\projects\moq4\src\Moq\Mock.cs:line 378
</code></pre>

<p>It found one... and only one.  There doesn't seem to be an exception thrown, so I don't know why there would only be one.</p>

<p>I also noted the null value on the optional argument, and tried to verify against a null value instead of an <code>IDictionary&lt;string, string&gt;</code>, but this was similarly fruitless.</p>

<p>Can someone explain this behavior?  What do I need to do to fix my test?</p>
",2,1151,2019-01-11 16:20,,1,0,why
76818001,Use `mockall` crate for a trait with trait bounds,<rust><mocking>,"<p>I'd like to use <code>mockall</code> to generate a mock implementation for this trait:</p>
<pre><code>#[cfg_attr(test, automock)]
trait MyTrait {
    fn process&lt;T: Read&gt;(&amp;self, data: T);
}
</code></pre>
<p>This leads to the compiler error:</p>
<blockquote>
<p>error[E0310]: the parameter type <code>T</code> may not live long enough</p>
</blockquote>
<p>I could fix it by adding the <code>'static</code> lifetime to <code>T</code> as suggested by the compiler, but I don't want to do that. What is the best way to mock this trait without changing the function signature?</p>
",-1,453,2023-08-02 8:32,,1,0,what
